,Cast Number,Scan,Station,Depth,Salinity,Temperature,Sigma Theta Density,O2 SB 43 mg/L,O2 % Saturation,Corrected Chlorophyll,Turbidity (SCUFA),Decent Rate
3059,17,278838,PR504,3.135,28.0807,22.0405,18.959,2.5936,34.947,2.9858,0.3518,-0.047
3060,18,279113,BRT01,0.69,24.3073,22.6397,15.9443,4.389,58.486,8.8023,0.4098,0.018
3061,18,279114,BRT01,0.72,24.3689,22.6377,15.9913,4.3924,58.55,8.7068,0.3986,0.106
3062,18,279115,BRT01,0.764,24.4443,22.6359,16.0487,4.3922,58.571,8.6024,0.3991,0.188
3063,18,279116,BRT01,0.813,24.5017,22.6344,16.0925,4.3939,58.611,8.3673,0.4027,0.24
3064,18,279117,BRT01,0.867,24.5975,22.6373,16.1641,4.3917,58.618,8.2829,0.394,0.259
3065,18,279118,BRT01,0.919,24.6218,22.6478,16.1795,4.3878,58.585,8.3538,0.4001,0.261
3066,18,279119,BRT01,0.957,24.6004,22.6565,16.161,4.383,58.522,8.3466,0.4015,0.26
3067,18,279120,BRT01,0.989,24.6228,22.6595,16.1771,4.3755,58.433,8.3541,0.3924,0.261
3068,18,279121,BRT01,1.029,24.6785,22.6622,16.2185,4.3645,58.308,8.303,0.3889,0.264
3069,18,279122,BRT01,1.08,24.7532,22.6649,16.2742,4.3513,58.16,8.2262,0.396,0.27
3070,18,279123,BRT01,1.132,24.7919,22.6661,16.303,4.3403,58.027,8.2308,0.4028,0.273
3071,18,279124,BRT01,1.184,24.8404,22.667,16.3394,4.3306,57.915,8.2482,0.3966,0.262
3072,18,279125,BRT01,1.235,24.9278,22.6685,16.405,4.3195,57.796,8.325,0.3907,0.241
3073,18,279126,BRT01,1.279,24.9507,22.6703,16.4218,4.3108,57.689,8.5211,0.3941,0.216
3074,18,279127,BRT01,1.309,24.9715,22.6713,16.4373,4.3039,57.605,8.6996,0.399,0.2
3075,18,279128,BRT01,1.326,25.0122,22.6716,16.4679,4.293,57.473,8.8671,0.3974,0.2
3076,18,279129,BRT01,1.349,25.0531,22.6717,16.4987,4.2807,57.321,8.9397,0.4024,0.219
3077,18,279130,BRT01,1.383,25.124,22.6723,16.5522,4.266,57.15,9.1236,0.4025,0.247
3078,18,279131,BRT01,1.428,25.2844,22.6735,16.6729,4.249,56.976,9.2639,0.3943,0.278
3079,18,279132,BRT01,1.492,25.582,22.6787,16.8963,4.2251,56.759,9.6704,0.3933,0.301
3080,18,279133,BRT01,1.563,25.6967,22.6919,16.9793,4.2011,56.487,10.6021,0.407,0.304
3081,18,279134,BRT01,1.621,25.6457,22.7046,16.9374,4.1796,56.194,10.8208,0.4063,0.286
3082,18,279135,BRT01,1.668,25.6142,22.7087,16.9125,4.1562,55.873,10.5937,0.3941,0.26
3083,18,279136,BRT01,1.707,25.649,22.7083,16.9388,4.1275,55.498,10.5802,0.3963,0.232
3084,18,279137,BRT01,1.733,25.703,22.7071,16.98,4.0986,55.126,10.7057,0.3906,0.21
3085,18,279138,BRT01,1.755,25.7104,22.7057,16.986,4.0785,54.857,10.9738,0.3915,0.205
3086,18,279139,BRT01,1.792,25.7634,22.7043,17.0264,4.0644,54.682,10.9199,0.3984,0.213
3087,18,279140,BRT01,1.831,25.803,22.6988,17.0577,4.0551,54.565,10.3906,0.4014,0.226
3088,18,279141,BRT01,1.869,25.8415,22.6916,17.0888,4.0459,54.445,10.042,0.4007,0.238
3089,18,279142,BRT01,1.918,25.9044,22.6838,17.1384,4.038,54.352,9.8902,0.3961,0.243
3090,18,279143,BRT01,1.968,25.9851,22.6717,17.2027,4.031,54.271,9.5627,0.4039,0.237
3091,18,279144,BRT01,2.009,26.1113,22.6556,17.3024,4.0186,54.127,9.3731,0.4071,0.226
3092,18,279145,BRT01,2.044,26.1884,22.6348,17.3663,4.0078,53.986,9.424,0.3955,0.215
3093,18,279146,BRT01,2.076,26.2274,22.6152,17.4011,3.997,53.833,9.3828,0.3991,0.206
3094,18,279147,BRT01,2.106,26.2904,22.6007,17.4527,3.9854,53.684,9.1045,0.4025,0.207
3095,18,279148,BRT01,2.136,26.3286,22.5877,17.4852,3.9751,53.544,8.9181,0.3975,0.221
3096,18,279149,BRT01,2.171,26.3849,22.5756,17.531,3.9649,53.413,8.9438,0.3924,0.239
3097,18,279150,BRT01,2.215,26.4606,22.5624,17.5918,3.9568,53.313,8.9065,0.3928,0.255
3098,18,279151,BRT01,2.267,26.503,22.5473,17.628,3.9472,53.183,8.7389,0.397,0.265
3099,18,279152,BRT01,2.323,26.5489,22.5336,17.6664,3.9399,53.086,8.8415,0.3936,0.27
3100,18,279153,BRT01,2.373,26.5655,22.5208,17.6824,3.9362,53.029,9.0951,0.4002,0.269
3101,18,279154,BRT01,2.414,26.5812,22.5122,17.6967,3.931,52.956,9.0541,0.4049,0.26
3102,18,279155,BRT01,2.451,26.6058,22.5071,17.7166,3.9238,52.862,9.031,0.4071,0.243
3103,18,279156,BRT01,2.493,26.6252,22.5026,17.7325,3.9186,52.792,8.6524,0.4103,0.226
3104,18,279157,BRT01,2.539,26.6484,22.4983,17.7512,3.912,52.707,8.0798,0.4042,0.218
3105,18,279158,BRT01,2.574,26.6618,22.4935,17.7626,3.904,52.599,7.8524,0.4051,0.218
3106,18,279159,BRT01,2.599,26.7023,22.4888,17.7946,3.8965,52.506,7.7216,0.406,0.22
3107,18,279160,BRT01,2.632,26.7468,22.4798,17.8306,3.8864,52.375,7.8359,0.3967,0.221
3108,18,279161,BRT01,2.674,26.8174,22.4647,17.8882,3.8752,52.231,7.832,0.4006,0.222
3109,18,279162,BRT01,2.72,26.8719,22.4414,17.9357,3.8613,52.038,7.4919,0.3946,0.229
3110,18,279163,BRT01,2.763,26.8891,22.419,17.9548,3.8433,51.781,7.5065,0.3879,0.245
3111,18,279164,BRT01,2.801,26.9096,22.4066,17.9736,3.8201,51.462,7.5328,0.3895,0.264
3112,18,279165,BRT01,2.834,26.9732,22.3958,18.0247,3.7905,51.072,7.0433,0.3926,0.278
3113,18,279166,BRT01,2.877,27.0678,22.3759,18.1016,3.7566,50.625,6.7012,0.397,0.284
3114,18,279167,BRT01,2.942,27.1113,22.3431,18.1435,3.7203,50.119,6.6582,0.3937,0.282
3115,18,279168,BRT01,3.012,27.1595,22.3121,18.1883,3.6788,49.547,6.6591,0.3967,0.277
3116,18,279169,BRT01,3.061,27.1872,22.2867,18.2162,3.6359,48.953,6.59,0.3998,0.271
3117,18,279170,BRT01,3.092,27.2032,22.2675,18.2335,3.5874,48.289,6.4294,0.4027,0.258
3118,18,279171,BRT01,3.121,27.2735,22.2551,18.29,3.5342,47.582,6.2333,0.4028,0.245
3119,18,279172,BRT01,3.16,27.3196,22.2332,18.3309,3.4807,46.855,5.9377,0.3934,0.238
3120,18,279173,BRT01,3.206,27.3604,22.2031,18.3698,3.4267,46.113,5.6613,0.3918,0.241
3121,18,279174,BRT01,3.253,27.3908,22.176,18.4002,3.3807,45.481,5.5733,0.4015,0.249
3122,18,279175,BRT01,3.299,27.3964,22.1579,18.4093,3.335,44.853,5.4253,0.4006,0.252
3123,18,279176,BRT01,3.341,27.4264,22.1474,18.4349,3.2863,44.198,5.3079,0.3928,0.246
3124,18,279177,BRT01,3.38,27.4455,22.1357,18.4525,3.2408,43.581,5.1833,0.395,0.236
3125,18,279178,BRT01,3.423,27.4637,22.1248,18.4692,3.195,42.961,5.0804,0.4011,0.232
3126,18,279179,BRT01,3.462,27.4898,22.1155,18.4915,3.155,42.423,5.125,0.3983,0.238
3127,18,279180,BRT01,3.494,27.5652,22.104,18.5517,3.1189,41.947,5.0113,0.3985,0.257
3128,18,279181,BRT01,3.529,27.7027,22.0784,18.6626,3.08,41.438,4.8489,0.3975,0.281
3129,18,279182,BRT01,3.578,27.8507,22.026,18.7889,3.0388,40.881,4.6108,0.4029,0.3
3130,18,279183,BRT01,3.64,28.0054,21.9508,18.9263,2.9935,40.253,4.2959,0.3983,0.306
3131,18,279184,BRT01,3.711,28.1336,21.865,19.0465,2.9413,39.518,4.0696,0.3934,0.299
3132,18,279185,BRT01,3.776,28.2731,21.7859,19.1734,2.8868,38.763,3.882,0.4027,0.28
3133,18,279186,BRT01,3.821,28.354,21.7171,19.2532,2.8341,38.025,3.6914,0.3997,0.248
3134,18,279187,BRT01,3.845,28.3913,21.6667,19.2949,2.7829,37.313,3.5634,0.3938,0.216
3135,18,279188,BRT01,3.869,28.5276,21.635,19.4067,2.7374,36.711,3.4895,0.4036,0.197
3136,18,279189,BRT01,3.898,28.6695,21.5845,19.5277,2.7017,36.229,3.3921,0.4005,0.199
3137,18,279190,BRT01,3.923,28.7191,21.5129,19.5844,2.6732,35.81,3.4086,0.3912,0.216
3138,18,279191,BRT01,3.961,28.7573,21.4606,19.6274,2.6493,35.464,3.4171,0.3989,0.234
3139,18,279192,BRT01,4.014,28.8667,21.4301,19.7185,2.6309,35.221,3.4024,0.3876,0.237
3140,18,279193,BRT01,4.07,28.9618,21.3913,19.8009,2.6122,34.966,3.3364,0.3858,0.225
3141,18,279194,BRT01,4.12,29.0215,21.3444,19.8587,2.5906,34.658,3.3075,0.4012,0.209
3142,18,279195,BRT01,4.151,29.0587,21.3055,19.8973,2.572,34.393,3.3411,0.3977,0.196
3143,18,279196,BRT01,4.163,29.0691,21.2813,19.9115,2.5497,34.083,3.3943,0.3967,0.192
3144,18,279197,BRT01,4.174,29.0878,21.2713,19.9284,2.5248,33.747,3.6389,0.399,0.201
3145,18,279198,BRT01,4.205,29.1077,21.2645,19.9453,2.5067,33.504,3.5912,0.3946,0.224
3146,18,279199,BRT01,4.258,29.1462,21.2545,19.9772,2.4862,33.231,3.3593,0.3989,0.257
3147,18,279200,BRT01,4.318,29.1987,21.2355,20.0221,2.4637,32.93,3.1632,0.4002,0.288
3148,18,279201,BRT01,4.373,29.2278,21.2081,20.0514,2.4475,32.703,2.9063,0.3996,0.3
3149,18,279202,BRT01,4.429,29.2565,21.1875,20.0787,2.4283,32.439,2.9341,0.4029,0.288
3150,18,279203,BRT01,4.484,29.316,21.1725,20.1277,2.4069,32.156,2.8748,0.3994,0.262
3151,18,279204,BRT01,4.529,29.3855,21.1464,20.1874,2.3879,31.9,2.4541,0.3976,0.233
3152,18,279205,BRT01,4.56,29.4383,21.11,20.2372,2.3676,31.618,2.3746,0.405,0.204
3153,18,279206,BRT01,4.585,29.4661,21.0773,20.2668,2.3421,31.264,2.4402,0.4063,0.182
3154,18,279207,BRT01,4.612,29.5084,21.0545,20.305,2.3158,30.907,2.3492,0.3993,0.176
3155,18,279208,BRT01,4.638,29.546,21.0316,20.3396,2.2909,30.568,2.2766,0.4041,0.185
3156,18,279209,BRT01,4.66,29.5708,21.0072,20.3648,2.2664,30.233,2.2288,0.4133,0.206
3157,18,279210,BRT01,4.696,29.6071,20.9851,20.3982,2.2445,29.935,2.2326,0.4039,0.231
3158,18,279211,BRT01,4.746,29.6488,20.9612,20.4362,2.2238,29.653,2.1644,0.3996,0.257
3159,18,279212,BRT01,4.798,29.6896,20.9328,20.4746,2.1994,29.32,2.0845,0.3862,0.279
3160,18,279213,BRT01,4.848,29.7089,20.9058,20.4964,2.172,28.944,2.0497,0.3946,0.287
3161,18,279214,BRT01,4.9,29.7248,20.8902,20.5127,2.1427,28.547,2.0367,0.3925,0.268
3162,18,279215,BRT01,4.955,29.7401,20.8807,20.5267,2.1093,28.101,1.9399,0.405,0.23
3163,18,279216,BRT01,5.006,29.7488,20.8718,20.5357,2.0729,27.612,1.7582,0.434,0.185
3164,18,279217,BRT01,5.033,29.7538,20.8658,20.5411,2.0361,27.12,1.6801,0.3987,0.137
3165,18,279218,BRT01,5.037,29.7543,20.8628,20.5422,2.0024,26.669,1.7832,0.3939,0.091
3166,18,279219,BRT01,5.038,29.7549,20.8635,20.5425,1.9715,26.259,2.1906,0.4009,0.046
3167,18,279220,BRT01,5.041,29.752,20.8669,20.5395,1.9419,25.865,2.4555,0.3933,-0.011
3168,18,279221,BRT01,5.044,29.7509,20.8702,20.5377,1.9202,25.578,2.1751,0.3905,-0.086
3169,19,279521,BRT02,0.714,23.8048,23.1457,15.4276,5.4636,73.258,11.7188,0.452,-0.058
3170,19,279522,BRT02,0.717,23.8144,23.1449,15.435,5.4729,73.385,11.9392,0.4514,0.033
3171,19,279523,BRT02,0.759,24.0242,23.1438,15.5936,5.4747,73.497,12.1974,0.4584,0.134
3172,19,279524,BRT02,0.815,24.2439,23.1526,15.7568,5.4767,73.629,11.9274,0.4531,0.223
3173,19,279525,BRT02,0.87,24.2944,23.1347,15.7998,5.4857,73.747,11.744,0.4451,0.277
3174,19,279526,BRT02,0.921,24.3255,23.08,15.8382,5.4902,73.749,11.7986,0.4489,0.294
3175,19,279527,BRT02,0.969,24.3361,23.0346,15.8587,5.4825,73.589,11.651,0.4515,0.288
3176,19,279528,BRT02,1.018,24.3461,23.0135,15.872,5.4618,73.288,11.3657,0.4548,0.275
3177,19,279529,BRT02,1.069,24.3533,23.0056,15.8796,5.4343,72.913,11.2289,0.4513,0.268
3178,19,279530,BRT02,1.114,24.3501,23.0037,15.8777,5.4047,72.511,11.2809,0.4462,0.268
3179,19,279531,BRT02,1.151,24.3581,23.0021,15.8842,5.3794,72.173,11.4174,0.4515,0.272
3180,19,279532,BRT02,1.19,24.3631,22.9925,15.8906,5.3635,71.949,11.5745,0.4542,0.28
3181,19,279533,BRT02,1.242,24.3777,22.972,15.9072,5.3537,71.798,11.4636,0.4556,0.292
3182,19,279534,BRT02,1.298,24.3896,22.9506,15.922,5.3444,71.65,11.562,0.4466,0.307
3183,19,279535,BRT02,1.351,24.4356,22.9259,15.9635,5.3309,71.456,12.3913,0.4559,0.321
3184,19,279536,BRT02,1.409,24.5382,22.8977,16.0486,5.3147,71.245,12.5909,0.4507,0.323
3185,19,279537,BRT02,1.469,24.6048,22.8718,16.1059,5.2995,71.036,12.5854,0.3948,0.312
3186,19,279538,BRT02,1.527,24.69,22.8505,16.176,5.2741,70.703,12.6182,0.3893,0.294
3187,19,279539,BRT02,1.58,24.7981,22.8321,16.2626,5.2423,70.298,11.795,0.396,0.278
3188,19,279540,BRT02,1.622,24.9371,22.8133,16.3727,5.2117,69.92,11.2978,0.3962,0.268
3189,19,279541,BRT02,1.656,25.1399,22.7955,16.5306,5.1688,69.404,11.1074,0.4051,0.266
3190,19,279542,BRT02,1.69,25.2788,22.7794,16.6399,5.119,68.77,10.9232,0.3947,0.269
3191,19,279543,BRT02,1.737,25.5,22.7648,16.8109,5.0625,68.081,10.9831,0.3964,0.271
3192,19,279544,BRT02,1.794,25.7766,22.7455,17.0251,4.9975,67.291,11.419,0.4062,0.267
3193,19,279545,BRT02,1.855,25.9206,22.7173,17.1415,4.9307,66.413,11.9209,0.3921,0.261
3194,19,279546,BRT02,1.905,26.0023,22.6877,17.2114,4.8647,65.52,12.44,0.3945,0.255
3195,19,279547,BRT02,1.936,26.0406,22.6632,17.247,4.8003,64.639,13.0437,0.4453,0.25
3196,19,279548,BRT02,1.961,26.0214,22.6437,17.2377,4.7411,63.813,13.1878,0.4454,0.246
3197,19,279549,BRT02,1.996,26.0089,22.6331,17.2312,4.688,63.08,12.986,0.456,0.244
3198,19,279550,BRT02,2.048,26.0744,22.6302,17.2815,4.6408,62.466,12.6898,0.4516,0.25
3199,19,279551,BRT02,2.104,26.1316,22.6202,17.3274,4.6034,61.972,12.5862,0.4055,0.264
3200,19,279552,BRT02,2.151,26.1444,22.605,17.3412,4.5768,61.602,12.4167,0.4357,0.27
3201,19,279553,BRT02,2.19,26.1518,22.5941,17.3498,4.5565,61.319,12.1804,0.4043,0.262
3202,19,279554,BRT02,2.234,26.1574,22.5883,17.3556,4.5407,61.102,12.3143,0.4023,0.246
3203,19,279555,BRT02,2.284,26.169,22.5855,17.3652,4.5227,60.861,12.9484,0.4414,0.236
3204,19,279556,BRT02,2.323,26.1764,22.5827,17.3715,4.504,60.609,13.2851,0.3945,0.236
3205,19,279557,BRT02,2.351,26.1792,22.5803,17.3742,4.4945,60.48,12.7296,0.3894,0.241
3206,19,279558,BRT02,2.386,26.1887,22.5788,17.3819,4.4832,60.33,12.7627,0.4025,0.247
3207,19,279559,BRT02,2.431,26.2131,22.5763,17.401,4.4682,60.133,13.8875,0.4494,0.257
3208,19,279560,BRT02,2.483,26.2335,22.5711,17.4178,4.4563,59.975,13.9619,0.4475,0.27
3209,19,279561,BRT02,2.533,26.244,22.5658,17.4272,4.442,59.78,12.8684,0.4115,0.28
3210,19,279562,BRT02,2.582,26.2615,22.5629,17.4412,4.4302,59.625,12.1474,0.4393,0.282
3211,19,279563,BRT02,2.634,26.2885,22.56,17.4624,4.4177,59.463,11.7555,0.4031,0.273
3212,19,279564,BRT02,2.68,26.3033,22.554,17.4752,4.3985,59.203,11.3612,0.3821,0.255
3213,19,279565,BRT02,2.722,26.3123,22.5457,17.4843,4.3787,58.93,11.0383,0.3942,0.238
3214,19,279566,BRT02,2.767,26.3373,22.5356,17.5059,4.3607,58.686,11.2117,0.3878,0.227
3215,19,279567,BRT02,2.8,26.3606,22.5228,17.527,4.3442,58.458,11.6907,0.3932,0.225
3216,19,279568,BRT02,2.823,26.3753,22.5107,17.5414,4.3263,58.21,11.5472,0.4005,0.231
3217,19,279569,BRT02,2.858,26.3971,22.5014,17.5604,4.3081,57.963,11.6858,0.4046,0.239
3218,19,279570,BRT02,2.905,26.4338,22.493,17.5905,4.2901,57.723,11.8355,0.3946,0.246
3219,19,279571,BRT02,2.96,26.4844,22.4808,17.632,4.2731,57.5,10.835,0.3871,0.253
3220,19,279572,BRT02,3.01,26.509,22.4643,17.6551,4.2556,57.255,10.1758,0.3914,0.258
3221,19,279573,BRT02,3.053,26.5391,22.4498,17.6818,4.2351,56.975,9.6442,0.3958,0.259
3222,19,279574,BRT02,3.09,26.6008,22.4407,17.7309,4.2141,56.703,9.1481,0.3978,0.259
3223,19,279575,BRT02,3.126,26.6619,22.4372,17.7781,4.1928,56.433,9.2348,0.4019,0.26
3224,19,279576,BRT02,3.169,26.7017,22.4357,17.8086,4.1722,56.167,9.382,0.4036,0.263
3225,19,279577,BRT02,3.222,26.7608,22.4304,17.8547,4.1488,55.866,10.1218,0.3989,0.268
3226,19,279578,BRT02,3.275,26.8477,22.4166,17.9242,4.1231,55.533,10.2652,0.4044,0.271
3227,19,279579,BRT02,3.323,26.9193,22.393,17.9847,4.0996,55.216,9.0597,0.403,0.27
3228,19,279580,BRT02,3.367,26.9692,22.3658,18.0299,4.0721,54.836,8.2487,0.3973,0.261
3229,19,279581,BRT02,3.407,27.0605,22.3405,18.1057,4.0373,54.371,7.913,0.3986,0.247
3230,19,279582,BRT02,3.451,27.2389,22.3066,18.2499,3.9921,53.785,7.857,0.395,0.235
3231,19,279583,BRT02,3.493,27.4536,22.2453,18.429,3.9332,52.999,7.7953,0.3953,0.226
3232,19,279584,BRT02,3.527,27.6585,22.1572,18.6079,3.8628,52.03,7.148,0.3917,0.22
3233,19,279585,BRT02,3.56,27.8025,22.0597,18.7432,3.7825,50.901,6.7052,0.3899,0.215
3234,19,279586,BRT02,3.598,27.9929,21.9687,18.912,3.6861,49.578,6.696,0.401,0.209
3235,19,279587,BRT02,3.635,28.1947,21.8748,19.0901,3.5764,48.077,6.4975,0.4005,0.205
3236,19,279588,BRT02,3.669,28.2895,21.7738,19.1891,3.4636,46.502,5.7398,0.3935,0.204
3237,19,279589,BRT02,3.705,28.3808,21.6965,19.2789,3.3555,45.012,5.2826,0.3935,0.203
3238,19,279590,BRT02,3.739,28.4659,21.6412,19.3583,3.2581,43.682,5.2204,0.3878,0.202
3239,19,279591,BRT02,3.77,28.4895,21.5947,19.3886,3.1773,42.57,4.996,0.3942,0.203
3240,19,279592,BRT02,3.804,28.5019,21.5677,19.4052,3.111,41.663,4.8148,0.4016,0.21
3241,19,279593,BRT02,3.841,28.5366,21.5532,19.4354,3.0566,40.932,4.7181,0.4045,0.221
3242,19,279594,BRT02,3.877,28.5802,21.5368,19.4728,3.0065,40.26,4.5476,0.4004,0.232
3243,19,279595,BRT02,3.916,28.613,21.5158,19.5032,2.962,39.656,4.2265,0.3938,0.238
3244,19,279596,BRT02,3.963,28.6454,21.4943,19.5336,2.924,39.139,4.0776,0.3997,0.235
3245,19,279597,BRT02,4.012,28.6665,21.4723,19.5554,2.8877,38.643,4.2018,0.3994,0.224
3246,19,279598,BRT02,4.054,28.687,21.4537,19.5759,2.8547,38.193,4.2338,0.391,0.213
3247,19,279599,BRT02,4.087,28.7148,21.4398,19.6007,2.8216,37.747,3.991,0.3907,0.201
3248,19,279600,BRT02,4.11,28.7334,21.4256,19.6186,2.7894,37.31,3.8057,0.3932,0.189
3249,19,279601,BRT02,4.133,28.7642,21.4127,19.6454,2.7563,36.865,3.8453,0.3944,0.181
3250,19,279602,BRT02,4.168,28.7933,21.4008,19.6706,2.7279,36.485,4.1038,0.3991,0.18
3251,19,279603,BRT02,4.204,28.8257,21.3882,19.6985,2.7006,36.118,4.3363,0.3971,0.188
3252,19,279604,BRT02,4.235,28.8436,21.3726,19.7163,2.6688,35.686,4.2567,0.3968,0.201
3253,19,279605,BRT02,4.268,28.8714,21.3596,19.7408,2.637,35.259,4.2677,0.3995,0.214
3254,19,279606,BRT02,4.301,28.9136,21.3474,19.7761,2.6115,34.918,4.1555,0.3971,0.223
3255,19,279607,BRT02,4.341,28.9432,21.3302,19.8031,2.5926,34.66,3.8327,0.3934,0.232
3256,19,279608,BRT02,4.387,28.9916,21.3124,19.8445,2.5708,34.367,3.8365,0.3911,0.241
3257,19,279609,BRT02,4.432,29.0544,21.2921,19.8976,2.5535,34.136,3.8103,0.3998,0.247
3258,19,279610,BRT02,4.473,29.0928,21.2661,19.9336,2.5386,33.929,3.6866,0.4052,0.246
3259,19,279611,BRT02,4.517,29.1226,21.2441,19.9621,2.5238,33.723,3.5331,0.4006,0.238
3260,19,279612,BRT02,4.558,29.164,21.2279,19.9977,2.5099,33.537,3.4883,0.4055,0.224
3261,19,279613,BRT02,4.598,29.1988,21.2083,20.0293,2.492,33.292,3.5351,0.4022,0.211
3262,19,279614,BRT02,4.634,29.2057,21.1912,20.0391,2.4731,33.03,3.4826,0.4045,0.203
3263,19,279615,BRT02,4.663,29.195,21.1806,20.0338,2.455,32.78,3.5523,0.4092,0.204
3264,19,279616,BRT02,4.689,29.224,21.1732,20.0577,2.4338,32.498,3.7386,0.4063,0.215
3265,19,279617,BRT02,4.718,29.2423,21.1684,20.073,2.4133,32.226,3.7133,0.4016,0.228
3266,19,279618,BRT02,4.76,29.242,21.1641,20.0739,2.397,32.005,3.6381,0.3956,0.239
3267,19,279619,BRT02,4.815,29.2499,21.1599,20.081,2.3786,31.759,3.6442,0.3975,0.244
3268,19,279620,BRT02,4.87,29.2517,21.1571,20.0831,2.3623,31.54,3.5373,0.3959,0.238
3269,19,279621,BRT02,4.911,29.2614,21.1554,20.0909,2.3482,31.352,3.4008,0.401,0.224
3270,19,279622,BRT02,4.945,29.272,21.1537,20.0994,2.3362,31.192,3.3284,0.4009,0.207
3271,19,279623,BRT02,4.972,29.2831,21.151,20.1085,2.3246,31.039,3.3734,0.4024,0.198
3272,19,279624,BRT02,4.993,29.2917,21.1461,20.1163,2.3142,30.899,3.2787,0.3992,0.2
3273,19,279625,BRT02,5.019,29.2968,21.1414,20.1214,2.3034,30.753,3.1446,0.3984,0.211
3274,19,279626,BRT02,5.06,29.3073,21.1384,20.1302,2.2912,30.589,3.2579,0.4002,0.222
3275,19,279627,BRT02,5.112,29.3156,21.1335,20.1378,2.2826,30.474,3.4419,0.3969,0.232
3276,19,279628,BRT02,5.162,29.3194,21.1271,20.1424,2.2734,30.347,3.408,0.4057,0.24
3277,19,279629,BRT02,5.202,29.3254,21.1215,20.1484,2.2657,30.243,3.3897,0.4088,0.237
3278,19,279630,BRT02,5.235,29.3302,21.1159,20.1536,2.2583,30.142,3.3908,0.3995,0.224
3279,19,279631,BRT02,5.27,29.3467,21.1101,20.1676,2.2495,30.024,3.3121,0.4011,0.212
3280,19,279632,BRT02,5.31,29.3777,21.0998,20.1938,2.2408,29.908,3.2545,0.4101,0.205
3281,19,279633,BRT02,5.343,29.4079,21.0835,20.2211,2.2322,29.789,3.185,0.3979,0.207
3282,19,279634,BRT02,5.372,29.4378,21.0657,20.2485,2.2204,29.627,3.12,0.3966,0.212
3283,19,279635,BRT02,5.409,29.4646,21.0473,20.2737,2.209,29.47,3.057,0.4052,0.215
3284,19,279636,BRT02,5.448,29.4943,21.03,20.3008,2.1955,29.286,2.9394,0.4003,0.218
3285,19,279637,BRT02,5.489,29.5281,21.013,20.331,2.1787,29.058,2.8751,0.3963,0.225
3286,19,279638,BRT02,5.53,29.5537,20.9944,20.3553,2.1657,28.879,2.9973,0.394,0.234
3287,19,279639,BRT02,5.567,29.5784,20.9773,20.3785,2.153,28.705,3.0102,0.3968,0.241
3288,19,279640,BRT02,5.604,29.6051,20.9625,20.4028,2.1396,28.523,2.9756,0.3994,0.24
3289,19,279641,BRT02,5.647,29.6382,20.9473,20.4319,2.1263,28.344,2.907,0.394,0.233
3290,19,279642,BRT02,5.697,29.6629,20.9287,20.4556,2.1114,28.14,2.9674,0.3938,0.225
3291,19,279643,BRT02,5.741,29.6714,20.9127,20.4662,2.0989,27.967,2.8745,0.3899,0.22
3292,19,279644,BRT02,5.771,29.6985,20.9039,20.4891,2.0856,27.79,2.4163,0.3956,0.218
3293,19,279645,BRT02,5.795,29.7233,20.8914,20.5112,2.0742,27.635,2.4028,0.3965,0.215
3294,19,279646,BRT02,5.829,29.7471,20.8759,20.5334,2.0659,27.521,2.5274,0.392,0.209
3295,19,279647,BRT02,5.871,29.7981,20.862,20.5758,2.0545,27.37,2.5347,0.3881,0.2
3296,19,279648,BRT02,5.916,29.8373,20.8414,20.611,2.0475,27.273,2.4831,0.4109,0.192
3297,19,279649,BRT02,5.956,29.8629,20.8193,20.6362,2.045,27.233,2.3597,0.4381,0.186
3298,19,279650,BRT02,5.981,29.8933,20.8019,20.6639,2.0449,27.228,2.2633,0.4191,0.183
3299,19,279651,BRT02,5.996,29.9281,20.7828,20.6954,2.0469,27.25,2.1289,0.4379,0.189
3300,19,279652,BRT02,6.016,29.9544,20.7639,20.7202,2.0481,27.261,2.097,0.4537,0.202
3301,19,279653,BRT02,6.052,29.9911,20.7512,20.7515,2.047,27.246,2.2384,0.448,0.223
3302,19,279654,BRT02,6.103,30.0382,20.7275,20.7935,2.0466,27.236,2.339,0.4548,0.25
3303,19,279655,BRT02,6.158,30.0634,20.6919,20.822,2.047,27.227,2.2295,0.4517,0.271
3304,19,279656,BRT02,6.208,30.0883,20.6695,20.8468,2.0445,27.187,2.0391,0.3966,0.271
3305,19,279657,BRT02,6.256,30.1177,20.6539,20.8732,2.0431,27.166,2.0008,0.3969,0.249
3306,19,279658,BRT02,6.305,30.1437,20.6359,20.8976,2.0429,27.158,1.9727,0.4448,0.217
3307,19,279659,BRT02,6.345,30.1697,20.6191,20.9218,2.0433,27.159,1.6726,0.4083,0.187
3308,19,279660,BRT02,6.366,30.2077,20.6002,20.9556,2.0452,27.182,1.5389,0.3875,0.168
3309,19,279661,BRT02,6.376,30.2339,20.5754,20.982,2.0441,27.158,1.5237,0.3964,0.162
3310,19,279662,BRT02,6.394,30.2464,20.5558,20.9967,2.0428,27.133,1.4893,0.4004,0.17
3311,19,279663,BRT02,6.423,30.2777,20.5456,21.0231,2.0443,27.153,1.5998,0.3889,0.189
3312,19,279664,BRT02,6.46,30.3129,20.5283,21.0544,2.0473,27.19,1.6337,0.3945,0.209
3313,19,279665,BRT02,6.508,30.3446,20.5008,21.0856,2.0509,27.229,1.6286,0.4031,0.223
